eventID,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,startDayOfYear,country,countryCode,locality,locationID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,type,ownerInstitutionCode,eventRemarks
2021-SUNRISE-1,Area Survey,Observer Time,57,Acre,2021-07-17,,198,United States of America,USA,Benson,SUNRISE,43.77,-73.27,WGS94,10,Event,VCE,
2021-SUNSET (BENSON)-1,Area Survey,Observer Time,202,Acre,2021-07-17,,198,United States of America,USA,Benson,SUNSET (BENSON),43.7564513,-73.2709476,WGS94,10,Event,VCE,
2021-THURMAN W. DIX-1,Area Survey,Observer Time,123,Acre,2021-07-17,,198,United States of America,USA,Orange,THURMAN W. DIX,44.18,-72.42,WGS94,10,Event,VCE,
2021-TINY-1,Area Survey,Observer Time,29,Acre,2021-07-17,,198,United States of America,USA,Plymouth,TINY,43.4603488,-72.724542,WGS94,10,Event,VCE,
2021-TURTLE-1,Area Survey,Observer Time,27,Acre,2021-07-17,,198,United States of America,USA,Holland,TURTLE,44.9933797,-71.9198182,WGS94,10,Event,VCE,
2021-UPPER SYMES-1,Area Survey,Observer Time,15,Acre,2021-07-17,,198,United States of America,USA,Ryegate,UPPER SYMES,44.25,-72.12,WGS94,10,Event,VCE,
2021-WALLINGFORD-1,Area Survey,Observer Time,87,Acre,2021-07-17,,198,United States of America,USA,Wallingford,WALLINGFORD,43.4145161,-72.9095466,WGS94,10,Event,VCE,
2021-WANTASTIQUET-1,Area Survey,Observer Time,44,Acre,2021-07-17,,198,United States of America,USA,Weston,WANTASTIQUET,43.3,-72.82,WGS94,10,Event,VCE,
2021-TUTTLE (HARDWK)-1,Area Survey,Observer Time,21,Acre,2021-07-17,,198,United States of America,USA,Hardwick,TUTTLE (HARDWK),44.5581086,-72.310105,WGS94,10,Event,VCE,
2021-WARDEN-1,Area Survey,Observer Time,46,Acre,2021-07-17,,198,United States of America,USA,Barnet,WARDEN,44.3300597,-72.0781505,WGS94,10,Event,VCE,
2021-WATERBURY-1,Area Survey,Observer Time,839,Acre,2021-07-17,,198,United States of America,USA,Waterbury,WATERBURY,44.38,-72.77,WGS94,10,Event,VCE,
2021-WEST HILL-1,Area Survey,Observer Time,46,Acre,2021-07-17,,198,United States of America,USA,Cabot,WEST HILL,44.4177364,-72.3429895,WGS94,10,Event,VCE,
2021-WILLOUGHBY-1,Area Survey,Observer Time,1653,Acre,2021-07-17,,198,United States of America,USA,Westmore,WILLOUGHBY,44.7519942,-72.0628763,WGS94,10,Event,VCE,
2021-WOLCOTT-1,Area Survey,Observer Time,74,Acre,2021-07-17,,198,United States of America,USA,Wolcott,WOLCOTT,44.56532569,-72.42045722,WGS94,10,Event,VCE,
2021-WOODBURY-1,Area Survey,Observer Time,142,Acre,2021-07-17,,198,United States of America,USA,Woodbury,WOODBURY,44.43,-72.42,WGS94,10,Event,VCE,
2021-WOODWARD-1,Area Survey,Observer Time,106,Acre,2021-07-17,,198,United States of America,USA,Plymouth,WOODWARD,43.56577923,-72.75853066,WGS94,10,Event,VCE,
2021-WRIGHTSVILLE-1,Area Survey,Observer Time,190,Acre,2021-07-17,,198,United States of America,USA,East Montpelier,WRIGHTSVILLE,44.32345335,-72.57340942,WGS94,10,Event,VCE,
2021-ZACK WOODS-1,Area Survey,Observer Time,23,Acre,2021-07-17,,198,United States of America,USA,Hyde Park,ZACK WOODS,44.6106072,-72.5012221,WGS94,10,Event,VCE,
2022-ABENAKI-1,Area Survey,Observer Time,44,Acre,2022-07-16,,197,United States of America,USA,Thetford,ABENAKI,43.8328472,-72.2345354,WGS94,10,Event,VCE,remove '23; too shallow and vegetated
2022-ADAMANT-1,Area Survey,Observer Time,20,Acre,2022-07-16,,197,United States of America,USA,Calais,ADAMANT,44.334050,-72.502490,WGS94,10,Event,VCE,was not surveyed on the 16th but someone else heard/see one loon on the morning of the 17th
2022-AMHERST-1,Area Survey,Observer Time,81,Acre,2022-07-16,,197,United States of America,USA,Plymouth,AMHERST,43.4856261,-72.7042639,WGS94,10,Event,VCE,
2022-BAKER (BARTON)-1,Area Survey,Observer Time,51,Acre,2022-07-16,,197,United States of America,USA,Barton,BAKER (BARTON),44.746438,-72.2348255,WGS94,10,Event,VCE,
2022-BALD HILL-1,Area Survey,Observer Time,108,Acre,2022-07-16,,197,United States of America,USA,Westmore,BALD HILL,44.7394947,-71.9778742,WGS94,10,Event,VCE,2 flew over - did not land.  Possibly one flew from Newark and returned?
2022-BEAN (SUTTON)-1,Area Survey,Observer Time,30,Acre,2022-07-16,,197,United States of America,USA,Sutton,BEAN (SUTTON),44.6983842,-72.0862101,WGS94,10,Event,VCE,
2022-BEAVER (HOLLND)-1,Area Survey,Observer Time,40,Acre,2022-07-16,,197,United States of America,USA,Holland,BEAVER (HOLLND),45.0047684,-71.9398184,WGS94,10,Event,VCE,
2022-BEEBE (HUBDTN)-1,Area Survey,Observer Time,111,Acre,2022-07-16,,197,United States of America,USA,Hubbardton,BEEBE (HUBDTN),43.7342306,-73.1831677,WGS94,10,Event,VCE,
2022-BEEBE (SUNDLD)-1,Area Survey,Observer Time,13,Acre,2022-07-16,,197,United States of America,USA,Sunderland,BEEBE (SUNDLD),43.0523,-73.0320481,WGS94,10,Event,VCE,
2022-BEECHER-1,Area Survey,Observer Time,15,Acre,2022-07-16,,197,United States of America,USA,Brighton,BEECHER,44.8117157,-71.849539,WGS94,10,Event,VCE,eric h.
2022-BERLIN-1,Area Survey,Observer Time,293,Acre,2022-07-16,,197,United States of America,USA,Berlin,BERLIN,44.18,-72.58,WGS94,10,Event,VCE,from master ebird list. Chick stashed? Parents flying.
2022-BOMOSEEN-1,Area Survey,Observer Time,2360,Acre,2022-07-16,,197,United States of America,USA,Castleton,BOMOSEEN,43.6442324,-73.2131665,WGS94,10,Event,VCE,
2022-BOURN-1,Area Survey,Observer Time,48,Acre,2022-07-16,,197,United States of America,USA,Sunderland,BOURN,43.1061882,-73.0020474,WGS94,10,Event,VCE,"from master ebird list, chick? Ebird reported 3 loons (2a+1c)"
2022-BRANCH-1,Area Survey,Observer Time,34,Acre,2022-07-16,,197,United States of America,USA,Sunderland,BRANCH,43.0809107,-73.0189922,WGS94,10,Event,VCE,
2022-BROWNINGTON-1,Area Survey,Observer Time,139,Acre,2022-07-16,,197,United States of America,USA,Brownington,BROWNINGTON,44.8786588,-72.1476007,WGS94,10,Event,VCE,"George Lague loon survey, He doesn't mention the name of the lake, Is this the correct one? Maury Tinker reports 3A (new vol.) Check w/ George next year as he did not respond to being able to the survey but he did do it (I think)."
2022-BRUCE-1,Area Survey,Observer Time,27,Acre,2022-07-16,,197,United States of America,USA,Sutton,BRUCE,44.6403295,-72.187046,WGS94,10,Event,VCE,jeff rand
2022-BUCK-1,Area Survey,Observer Time,39,Acre,2022-07-16,,197,United States of America,USA,Woodbury,BUCK,44.462555,-72.3995513,WGS94,10,Event,VCE,from master ebird list
2022-BURR (SUDBRY)-1,Area Survey,Observer Time,85,Acre,2022-07-16,,197,United States of America,USA,Sudbury,BURR (SUDBRY),43.77,-73.18,WGS94,10,Event,VCE,
2022-CARMI-1,Area Survey,Observer Time,1401,Acre,2022-07-16,,197,United States of America,USA,Franklin,CARMI,44.9714333,-72.877911,WGS94,10,Event,VCE,from master ebird list
2022-CASPIAN-1,Area Survey,Observer Time,789,Acre,2022-07-16,,197,United States of America,USA,Greensboro,CASPIAN,44.58,-72.32,WGS94,10,Event,VCE,from master ebird list 10 loons.  8A2C
2022-CENTER-1,Area Survey,Observer Time,79,Acre,2022-07-16,,197,United States of America,USA,Newark,CENTER,44.7144953,-71.9198175,WGS94,10,Event,VCE,8:45 2A1C at 8:20 john conner
2022-CHANDLER (WHLOCK)-1,Area Survey,Observer Time,68,Acre,2022-07-16,,197,United States of America,USA,Wheelock,CHANDLER (WHLOCK),44.53,-72.1,WGS94,10,Event,VCE,Ken Stowe
2022-CHARLESTON-1,Area Survey,Observer Time,40,Acre,2022-07-16,,197,United States of America,USA,Charleston,CHARLESTON,44.8928256,-72.0531538,WGS94,10,Event,VCE,
2022-CHITTENDEN-1,Area Survey,Observer Time,702,Acre,2022-07-16,,197,United States of America,USA,Chittenden,CHITTENDEN,43.73,-72.92,WGS94,10,Event,VCE,
2022-TILDYS-1,Area Survey,Observer Time,33,Acre,2022-07-16,,197,United States of America,USA,Glover,TILDYS,44.65,-72.2,WGS94,10,Event,VCE,
2022-CLYDE-1,Area Survey,Observer Time,186,Acre,2022-07-16,,197,United States of America,USA,Derby,CLYDE,44.9353246,-72.1712124,WGS94,10,Event,VCE,Maury Tinker
2022-COITS-1,Area Survey,Observer Time,40,Acre,2022-07-16,,197,United States of America,USA,Cabot,COITS,44.4472777,-72.3295486,WGS94,10,Event,VCE,one flying over on to Nichols or East Long at 7h45 am not included
2022-COLBY-1,Area Survey,Observer Time,20,Acre,2022-07-16,,197,United States of America,USA,Plymouth,COLBY,43.47,-72.67,WGS94,10,Event,VCE,Karli F.
2022-COLCHESTER-1,Area Survey,Observer Time,186,Acre,2022-07-16,,197,United States of America,USA,Colchester,COLCHESTER,44.5550488,-73.1195741,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-COLE-1,Area Survey,Observer Time,41,Acre,2022-07-16,,197,United States of America,USA,Jamaica,COLE,43.1470213,-72.8056529,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-COLES-1,Area Survey,Observer Time,125,Acre,2022-07-16,,197,United States of America,USA,Walden,COLES,44.52,-72.22,WGS94,10,Event,VCE,
2022-COLLINS-1,Area Survey,Observer Time,16,Acre,2022-07-16,,197,United States of America,USA,Hyde Park,COLLINS,44.6214402,-72.5042778,WGS94,10,Event,VCE,
2022-COMERFORD-1,Area Survey,Observer Time,777,Acre,2022-07-16,,197,United States of America,USA,Waterford,COMERFORD,44.33,-72.02,WGS94,10,Event,VCE,Carole Brando
2022-CRYSTAL (BARTON)-1,Area Survey,Observer Time,763,Acre,2022-07-16,,197,United States of America,USA,Barton,CRYSTAL (BARTON),44.7467161,-72.1762128,WGS94,10,Event,VCE,7/15 4Ad
2022-CURTIS-1,Area Survey,Observer Time,72,Acre,2022-07-16,,197,United States of America,USA,Calais,CURTIS,44.38,-72.5,WGS94,10,Event,VCE,
2022-DANIELS-W-1,Area Survey,Observer Time,20,Acre,2022-07-16,,197,United States of America,USA,Glover,DANIELS-W,44.68,-72.28,WGS94,10,Event,VCE,
2022-DANIELS-1,Area Survey,Observer Time,66,Acre,2022-07-16,,197,United States of America,USA,Glover,DANIELS,44.6767173,-72.2626038,WGS94,10,Event,VCE,7/17 3A
2022-DERBY-1,Area Survey,Observer Time,207,Acre,2022-07-16,,197,United States of America,USA,Derby,DERBY,44.9542134,-72.1162109,WGS94,10,Event,VCE,
2022-VALLEY-1,Area Survey,Observer Time,88,Acre,2022-07-16,,197,United States of America,USA,Woodbury,VALLEY,44.447,-72.441,WGS94,10,Event,VCE,8:10 1A flew toward Greenwood
2022-DUNMORE-1,Area Survey,Observer Time,985,Acre,2022-07-16,,197,United States of America,USA,Salisbury,DUNMORE,43.9020068,-73.0753915,WGS94,10,Event,VCE,from master ebird list
2022-EAST LONG-1,Area Survey,Observer Time,188,Acre,2022-07-16,,197,United States of America,USA,Woodbury,EAST LONG,44.45,-72.35,WGS94,10,Event,VCE,at 8:15 only 1A obs. 12:15 2A1C.  Ch by itself and not seen or w/ other adult. Count as 1and1.
2022-ECHO (CHARTN)-1,Area Survey,Observer Time,550,Acre,2022-07-16,,197,United States of America,USA,Charleston,ECHO (CHARTN),44.8603262,-71.994819,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-ECHO (HUBDTN)-1,Area Survey,Observer Time,54,Acre,2022-07-16,,197,United States of America,USA,Hubbardton,ECHO (HUBDTN),43.7458969,-73.1828902,WGS94,10,Event,VCE,
2022-ECHO (PLYMTH)-1,Area Survey,Observer Time,104,Acre,2022-07-16,,197,United States of America,USA,Plymouth,ECHO (PLYMTH),43.4734041,-72.6998192,WGS94,10,Event,VCE,
2022-EDEN-1,Area Survey,Observer Time,194,Acre,2022-07-16,,197,United States of America,USA,Eden,EDEN,44.7225493,-72.5017778,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-ELLIGO-1,Area Survey,Observer Time,174,Acre,2022-07-16,,197,United States of America,USA,Greensboro,ELLIGO,44.600052,-72.3551065,WGS94,10,Event,VCE,
2022-ELMORE-1,Area Survey,Observer Time,219,Acre,2022-07-16,,197,United States of America,USA,Elmore,ELMORE,44.5347752,-72.5253897,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-EMERALD-1,Area Survey,Observer Time,28,Acre,2022-07-16,,197,United States of America,USA,Dorset,EMERALD,43.2753523,-73.0064924,WGS94,10,Event,VCE,
2022-EWELL-1,Area Survey,Observer Time,51,Acre,2022-07-16,,197,United States of America,USA,Peacham,EWELL,44.37,-72.17,WGS94,10,Event,VCE,"3A on water, 1 on nest.  1 flew and returned"
2022-FAIRFIELD-1,Area Survey,Observer Time,446,Acre,2022-07-16,,197,United States of America,USA,Fairfield,FAIRFIELD,44.85,-72.98,WGS94,10,Event,VCE,see Dennis Hendy's email. He mentioned seing 2 A and 1C at 9am and again 2A and 1C at 10am so am assuming its the same family?
2022-FAIRLEE-1,Area Survey,Observer Time,457,Acre,2022-07-16,,197,United States of America,USA,Fairlee,FAIRLEE,43.88,-72.23,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-FERN-1,Area Survey,Observer Time,69,Acre,2022-07-16,,197,United States of America,USA,Leicester,FERN,43.8656187,-73.0698352,WGS94,10,Event,VCE,
2022-FLAGG-1,Area Survey,Observer Time,111,Acre,2022-07-15,,196,United States of America,USA,Wheelock,FLAGG,44.5653311,-72.2073241,WGS94,10,Event,VCE,but survey was done on the 15th Friday
2022-FOREST (AVERLL)-1,Area Survey,Observer Time,62,Acre,2022-07-16,,197,United States of America,USA,Averill,FOREST (AVERLL),44.9847686,-71.6814803,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-FOSTERS-1,Area Survey,Observer Time,61,Acre,2022-07-16,,197,United States of America,USA,Peacham,FOSTERS,44.3297812,-72.20982,WGS94,10,Event,VCE,
2022-GLEN-1,Area Survey,Observer Time,206,Acre,2022-07-16,,197,United States of America,USA,Fair Haven,GLEN,43.67,-73.23,WGS94,10,Event,VCE,from master ebird list
2022-GREAT AVERILL-1,Area Survey,Observer Time,828,Acre,2022-07-16,,197,United States of America,USA,Averill,GREAT AVERILL,44.98,-71.7,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-GREAT HOSMER-1,Area Survey,Observer Time,140,Acre,2022-07-16,,197,United States of America,USA,Craftsbury,GREAT HOSMER,44.6947722,-72.3606624,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-GREEN RIVER-1,Area Survey,Observer Time,554,Acre,2022-07-16,,197,United States of America,USA,Hyde Park,GREEN RIVER,44.629268,-72.515443,WGS94,10,Event,VCE,
2022-GREENWOOD-1,Area Survey,Observer Time,96,Acre,2022-07-16,,197,United States of America,USA,Woodbury,GREENWOOD,44.4586661,-72.4253853,WGS94,10,Event,VCE,
2022-GROTON-1,Area Survey,Observer Time,422,Acre,2022-07-16,,197,United States of America,USA,Groton,GROTON,44.2667271,-72.2662089,WGS94,10,Event,VCE,
2022-GROUT-1,Area Survey,Observer Time,84,Acre,2022-07-16,,197,United States of America,USA,Stratton,GROUT,43.0445226,-72.9456567,WGS94,10,Event,VCE,
2022-HALLS-1,Area Survey,Observer Time,85,Acre,2022-07-16,,197,United States of America,USA,Newbury,HALLS,44.085898,-72.1231473,WGS94,10,Event,VCE,from master ebird list
2022-HARDWICK-1,Area Survey,Observer Time,145,Acre,2022-07-16,,197,United States of America,USA,Hardwick,HARDWICK,44.52,-72.37,WGS94,10,Event,VCE,
2022-HARDWOOD-1,Area Survey,Observer Time,44,Acre,2022-07-16,,197,United States of America,USA,Elmore,HARDWOOD,44.4678324,-72.4995546,WGS94,10,Event,VCE,
2022-HARRIMAN (WHITHM)-1,Area Survey,Observer Time,2040,Acre,2022-07-16,,197,United States of America,USA,Whitingham,HARRIMAN (WHITHM),42.83,-72.88,WGS94,10,Event,VCE,7/15 Henry obs. 2 A.  Olivier's paddled north 2/3's.
2022-HARTWELL-1,Area Survey,Observer Time,16,Acre,2022-07-16,,197,United States of America,USA,Albany,HARTWELL,44.7044943,-72.293716,WGS94,10,Event,VCE,
2022-HARVEYS-1,Area Survey,Observer Time,351,Acre,2022-07-16,,197,United States of America,USA,Barnet,HARVEYS,44.3,-72.13,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-HOLLAND-1,Area Survey,Observer Time,325,Acre,2022-07-16,,197,United States of America,USA,Holland,HOLLAND,44.9867132,-71.9281516,WGS94,10,Event,VCE,
2022-HORTONIA-1,Area Survey,Observer Time,479,Acre,2022-07-16,,197,United States of America,USA,Hubbardton,HORTONIA,43.7500632,-73.2078906,WGS94,10,Event,VCE,1 loon on nest
2022-HOWE-1,Area Survey,Observer Time,52,Acre,2022-07-04,,185,United States of America,USA,Readsboro,HOWE,42.7842485,-72.9859342,WGS94,10,Event,VCE,henry 7/4
2022-INDIAN BROOK (ESSEX)-1,Area Survey,Observer Time,50,Acre,2022-07-16,,197,United States of America,USA,Essex,INDIAN BROOK (ESSEX),44.53,-73.1,WGS94,10,Event,VCE,
2022-INMAN-1,Area Survey,Observer Time,85,Acre,2022-07-16,,197,United States of America,USA,Fair Haven,INMAN,43.65,-73.27,WGS94,10,Event,VCE,from master ebird list
2022-IROQUOIS-1,Area Survey,Observer Time,243,Acre,2022-07-16,,197,United States of America,USA,Hinesburg,IROQUOIS,44.37,-73.08,WGS94,10,Event,VCE,
2022-ISLAND-1,Area Survey,Observer Time,626,Acre,2022-07-16,,197,United States of America,USA,Brighton,ISLAND,44.8050491,-71.8706504,WGS94,10,Event,VCE,possible 6th but definite 5.
2022-JOBS-1,Area Survey,Observer Time,39,Acre,2022-07-16,,197,United States of America,USA,Westmore,JOBS,44.7628276,-71.9537072,WGS94,10,Event,VCE,
2022-JOES (DANVLL)-1,Area Survey,Observer Time,396,Acre,2022-07-15,,196,United States of America,USA,Danville,JOES (DANVLL),44.4083904,-72.1945436,WGS94,10,Event,VCE,7/15 survey
2022-COOKS (SHRWBY)-1,Area Survey,Observer Time,12,Acre,2022-07-16,,197,United States of America,USA,Shrewsbury,COOKS (SHRWBY),43.5117366,-72.8539905,WGS94,10,Event,VCE,check if Rondinone did the survey
2022-KEISER-1,Area Survey,Observer Time,33,Acre,2022-07-16,,197,United States of America,USA,Danville,KEISER,44.3864467,-72.1706537,WGS94,10,Event,VCE,
2022-KENT-1,Area Survey,Observer Time,99,Acre,2022-07-16,,197,United States of America,USA,Killington,KENT,43.68,-72.8,WGS94,10,Event,VCE,"from master ebird list, chick?"
2022-KETTLE-1,Area Survey,Observer Time,109,Acre,2022-07-16,,197,United States of America,USA,Peacham,KETTLE,44.2947817,-72.3181558,WGS94,10,Event,VCE,2 chicks not obs. But present
2022-KNAPP BROOK #1-1,Area Survey,Observer Time,25,Acre,2022-07-16,,197,United States of America,USA,Cavendish,KNAPP BROOK #1,43.447016,-72.5662041,WGS94,10,Event,VCE,
2022-KNAPP BROOK #2-1,Area Survey,Observer Time,35,Acre,2022-07-16,,197,United States of America,USA,Cavendish,KNAPP BROOK #2,43.45,-72.57,WGS94,10,Event,VCE,
2022-LEVI-1,Area Survey,Observer Time,22,Acre,2022-07-16,,197,United States of America,USA,Groton,LEVI,44.2672827,-72.2262078,WGS94,10,Event,VCE,
2022-LEWIS-1,Area Survey,Observer Time,68,Acre,2022-07-16,,197,United States of America,USA,Lewis,LEWIS,44.8833812,-71.7806495,WGS94,10,Event,VCE,from master ebird list
2022-LITTLE AVERILL-1,Area Survey,Observer Time,467,Acre,2022-07-16,,197,United States of America,USA,Averill,LITTLE AVERILL,44.9556024,-71.7162039,WGS94,10,Event,VCE,deb metcalf.  4A2C on 7/17 who? Monica Hill?
2022-LITTLE HOSMER-1,Area Survey,Observer Time,180,Acre,2022-07-16,,197,United States of America,USA,Craftsbury,LITTLE HOSMER,44.68,-72.38,WGS94,10,Event,VCE,
2022-SALEM-1,Area Survey,Observer Time,50,Acre,2022-07-16,,197,United States of America,USA,Derby,SALEM,44.9292138,-72.1037106,WGS94,10,Event,VCE,
2022-LONG (EDEN)-1,Area Survey,Observer Time,97,Acre,2022-07-16,,197,United States of America,USA,Eden,LONG (EDEN),44.77,-72.6,WGS94,10,Event,VCE,1A on nest.  Emily Sloan.
2022-LONG (GRNSBO)-1,Area Survey,Observer Time,100,Acre,2022-07-16,,197,United States of America,USA,Greensboro,LONG (GRNSBO),44.6256073,-72.263437,WGS94,10,Event,VCE,other loon likely on nest. Late hatch.
2022-LONG (SHEFLD)-1,Area Survey,Observer Time,38,Acre,2022-07-16,,197,United States of America,USA,Sheffield,LONG (SHEFLD),44.6767178,-72.1437116,WGS94,10,Event,VCE,
2022-LONG (WESTMR)-1,Area Survey,Observer Time,90,Acre,2022-07-16,,197,United States of America,USA,Westmore,LONG (WESTMR),44.7506056,-72.0178751,WGS94,10,Event,VCE,
2022-LOWELL-1,Area Survey,Observer Time,57,Acre,2022-07-16,,197,United States of America,USA,Londonderry,LOWELL,43.22,-72.77,WGS94,10,Event,VCE,From ebird master list
2022-LOWER SYMES-1,Area Survey,Observer Time,77,Acre,2022-07-16,,197,United States of America,USA,Ryegate,LOWER SYMES,44.25,-72.1,WGS94,10,Event,VCE,chick stashed but present (confirmed later).
2022-LYFORD-1,Area Survey,Observer Time,33,Acre,2022-07-16,,197,United States of America,USA,Walden,LYFORD,44.4456114,-72.2467681,WGS94,10,Event,VCE,3rd A flew in 8:10.  chick stashed (confirmed later)
2022-MAIDSTONE-1,Area Survey,Observer Time,745,Acre,2022-07-17,,198,United States of America,USA,Maidstone,MAIDSTONE,44.6486637,-71.6470329,WGS94,10,Event,VCE,7/17 a.m. von alt
2022-MAY-1,Area Survey,Observer Time,116,Acre,2022-07-16,,197,United States of America,USA,Barton,MAY,44.7417164,-72.1228779,WGS94,10,Event,VCE,from master ebird list. 2 reports from 2 different volunteer: oneperson said 5 and the other one said 3 loons (ann creavan).  Ann obs. At least 2A flying but only 3 on the water at one time.  Another possibly on nest.
2022-MCCONNELL-1,Area Survey,Observer Time,87,Acre,2022-07-16,,197,United States of America,USA,Brighton,MCCONNELL,44.8189378,-71.8039827,WGS94,10,Event,VCE,
2022-MEMPHREMAGOG-1,Area Survey,Observer Time,5966,Acre,2022-07-16,,197,United States of America,USA,Derby,MEMPHREMAGOG,44.9853239,-72.2151023,WGS94,10,Event,VCE,3 counters 
2022-METCALF-1,Area Survey,Observer Time,81,Acre,2022-07-16,,197,United States of America,USA,Fletcher,METCALF,44.7283824,-72.8840236,WGS94,10,Event,VCE,
2022-MILES-1,Area Survey,Observer Time,215,Acre,2022-07-16,,197,United States of America,USA,Concord,MILES,44.45,-71.82,WGS94,10,Event,VCE,email forwarded from your personnal email to the VCE loon email have no info from Sharlene
2022-MILLER (STRFRD)-1,Area Survey,Observer Time,64,Acre,2022-07-16,,197,United States of America,USA,Strafford,MILLER (STRFRD),43.9,-72.3,WGS94,10,Event,VCE,1A flew in 8:10
2022-MOLLYS FALLS-1,Area Survey,Observer Time,397,Acre,2022-07-16,,197,United States of America,USA,Marshfield,MOLLYS FALLS,44.35,-72.28,WGS94,10,Event,VCE,3 ch present but not observed (confirmed later)
